pid,year,shape_score,shape_flag,shape_direction,shape_reasons,has_episode
AOI-0062,2015,0.3870824373145967,False,слабее нормы,дней ниже нормы 0%; пик 98% нормы; суммарная вегетация 92% нормы,False
AOI-0062,2016,0.40379949026818296,False,сильнее нормы,амплитуда 0.68; спад сдвинут на -31 дн.; пик сдвинут на -23 дн.,False
AOI-0062,2017,0.4483195076047924,False,сильнее нормы,старт роста сдвинут на +37 дн.; пик сдвинут на +34 дн.; спад сдвинут на +34 дн.,True
AOI-0062,2018,0.39673779799166625,False,слабее нормы,пик сдвинут на -25 дн.; амплитуда 0.67; спад сдвинут на -31 дн.,False
AOI-0062,2019,0.46633717825771176,False,слабее нормы,старт роста сдвинут на +45 дн.; пик сдвинут на +47 дн.; спад сдвинут на +46 дн.,True
AOI-0062,2020,0.38888578474333885,False,слабее нормы,амплитуда 0.65; дней ниже нормы 26%; спад сдвинут на -26 дн.,False
AOI-0062,2021,0.49228388186892924,False,слабее нормы,старт роста сдвинут на +52 дн.; пик сдвинут на +44 дн.; спад сдвинут на +49 дн.,True
AOI-0062,2022,0.41904395463498645,False,сильнее нормы,амплитуда 0.76; спад сдвинут на -24 дн.; пик 137% нормы,False
AOI-0062,2023,0.4510865571434059,False,слабее нормы,старт роста сдвинут на +39 дн.; пик сдвинут на +28 дн.; спад сдвинут на +28 дн.,True
AOI-0062,2024,0.4572573150089888,False,слабее нормы,дней ниже нормы 44%; амплитуда 0.76; спад сдвинут на -37 дн.,True
AOI-0062,2025,0.46072962809099743,False,слабее нормы,старт роста сдвинут на +47 дн.; пик сдвинут на +32 дн.; дней ниже нормы 28%,True
AOI-0063,2010,0.39329528987170254,False,слабее нормы,пик 92% нормы; средний Z -0.4; суммарная вегетация 87% нормы,True
AOI-0063,2011,0.507738042103831,False,сильнее нормы,пик сдвинут на +63 дн.; спад сдвинут на +62 дн.; средний Z +1.2,True
AOI-0063,2012,0.4006457953582571,False,слабее нормы,старт роста сдвинут на +14 дн.; спад сдвинут на +20 дн.; дней ниже нормы 0%,False
AOI-0063,2013,0.4306149387657878,False,сильнее нормы,спад сдвинут на +41 дн.; пик сдвинут на +25 дн.; старт роста сдвинут на +12 дн.,False
AOI-0063,2014,0.4221860916804423,False,сильнее нормы,средний Z +1.2; амплитуда 0.63; спад сдвинут на -24 дн.,False
AOI-0063,2015,0.41355330388016276,False,слабее нормы,старт роста сдвинут на +25 дн.; спад сдвинут на +35 дн.; пик сдвинут на +23 дн.,True
AOI-0063,2016,0.3748707551976332,False,сильнее нормы,дней ниже нормы 0%; спад сдвинут на -20 дн.; амплитуда 0.58,False
AOI-0063,2017,0.3774895414676132,False,слабее нормы,амплитуда 0.63; спад сдвинут на -20 дн.; средний Z -0.1,False
AOI-0063,2018,0.4325694451611902,False,слабее нормы,дней ниже нормы 34%; спад сдвинут на +32 дн.; пик сдвинут на +25 дн.,True
AOI-0063,2019,0.38864408027418373,False,слабее нормы,пик сдвинут на -28 дн.; амплитуда 0.62; спад сдвинут на -21 дн.,False
AOI-0063,2020,0.42670121333311173,False,слабее нормы,дней ниже нормы 34%; пик сдвинут на +24 дн.; средний Z -0.5,True
AOI-0063,2021,0.38878415233721825,False,слабее нормы,амплитуда 0.69; пик сдвинут на -21 дн.; спад сдвинут на -18 дн.,False
AOI-0063,2022,0.41327179370805833,False,слабее нормы,суммарная вегетация 81% нормы; средний Z -0.5; старт роста сдвинут на +13 дн.,True
AOI-0063,2023,0.3922551732623032,False,сильнее нормы,амплитуда 0.70; пик сдвинут на -19 дн.; дней ниже нормы 0%,False
AOI-0063,2024,0.4497865433192012,False,слабее нормы,дней ниже нормы 45%; амплитуда 0.75; пик сдвинут на -32 дн.,True
AOI-0063,2025,0.4128180345293589,False,слабее нормы,пик сдвинут на +36 дн.; дней ниже нормы 28%; спад сдвинут на +22 дн.,True
AOI-0064,2010,0.4265875851132672,False,слабее нормы,пик сдвинут на +31 дн.; спад сдвинут на +26 дн.; пик 86% нормы,True
AOI-0064,2011,0.37201088840554614,False,сильнее нормы,дней ниже нормы 0%; амплитуда 0.57; средний Z +0.2,False
AOI-0064,2012,0.5364099969918605,False,слабее нормы,старт роста сдвинут на +64 дн.; суммарная вегетация 63% нормы; спад сдвинут на +18 дн.,False
AOI-0064,2013,0.41087389695497284,False,слабее нормы,спад сдвинут на -43 дн.; пик сдвинут на -28 дн.; дней ниже нормы 30%,True
AOI-0064,2014,0.3736420927751336,False,сильнее нормы,дней ниже нормы 0%; спад сдвинут на -22 дн.; амплитуда 0.60,False
AOI-0064,2015,0.47722595242600235,False,слабее нормы,старт роста сдвинут на +38 дн.; пик сдвинут на +53 дн.; спад сдвинут на +35 дн.,True
AOI-0064,2016,0.38781365141646973,False,сильнее нормы,спад сдвинут на -30 дн.; амплитуда 0.63; суммарная вегетация 111% нормы,False
AOI-0064,2017,0.41747624572350706,False,слабее нормы,амплитуда 0.71; дней ниже нормы 31%; спад сдвинут на -24 дн.,True
AOI-0064,2018,0.4289533999047968,False,слабее нормы,старт роста сдвинут на +37 дн.; пик сдвинут на +32 дн.; спад сдвинут на +21 дн.,True
AOI-0064,2019,0.4316684886499005,False,сильнее нормы,дней ниже нормы 33%; амплитуда 0.68; средний Z +0.6,False
AOI-0064,2020,0.40790303780569204,False,слабее нормы,пик сдвинут на -32 дн.; средний Z -0.5; спад сдвинут на -27 дн.,True
AOI-0064,2021,0.4542637233976371,False,слабее нормы,пик сдвинут на +46 дн.; спад сдвинут на +44 дн.; старт роста сдвинут на +24 дн.,True
AOI-0064,2022,0.3732641049940468,False,сильнее нормы,дней ниже нормы 0%; пик сдвинут на +8 дн.; пик 106% нормы,False
AOI-0064,2023,0.42268195857418045,False,сильнее нормы,спад сдвинут на +32 дн.; пик сдвинут на +21 дн.; старт роста сдвинут на +14 дн.,True
AOI-0064,2024,0.377795389560266,False,слабее нормы,спад сдвинут на -25 дн.; дней ниже нормы 0%; амплитуда 0.59,False
AOI-0064,2025,0.3801995020904924,False,слабее нормы,спад сдвинут на -23 дн.; суммарная вегетация 91% нормы; амплитуда 0.56,False
AOI-0065,2010,0.3955031542065356,False,слабее нормы,дней ниже нормы 32%; спад сдвинут на -30 дн.; амплитуда 0.64,True
AOI-0065,2011,0.37652054757404624,False,сильнее нормы,дней ниже нормы 0%; спад сдвинут на -21 дн.; средний Z +0.3,False
AOI-0065,2012,0.5023410811115107,False,сильнее нормы,спад сдвинут на +66 дн.; старт роста сдвинут на +32 дн.; средний Z +1.2,False
AOI-0065,2013,0.3969238154879168,False,слабее нормы,пик сдвинут на -31 дн.; спад сдвинут на -27 дн.; амплитуда 0.62,True
AOI-0065,2014,0.41268150804453246,False,сильнее нормы,средний Z +0.7; спад сдвинут на -32 дн.; старт роста сдвинут на +14 дн.,False
AOI-0065,2015,0.45952556324470667,False,слабее нормы,старт роста сдвинут на +35 дн.; спад сдвинут на +39 дн.; пик сдвинут на +33 дн.,True
AOI-0065,2016,0.3857045564670942,False,сильнее нормы,дней ниже нормы 0%; амплитуда 0.62; суммарная вегетация 113% нормы,False
AOI-0065,2017,0.4735532368013751,False,сильнее нормы,старт роста сдвинут на +40 дн.; спад сдвинут на +50 дн.; пик сдвинут на +39 дн.,True
AOI-0065,2018,0.38866278591223885,False,слабее нормы,пик сдвинут на -24 дн.; амплитуда 0.66; спад сдвинут на -25 дн.,False
AOI-0065,2019,0.4211731605069857,False,слабее нормы,старт роста сдвинут на +24 дн.; спад сдвинут на +40 дн.; пик сдвинут на +14 дн.,True
AOI-0065,2020,0.3885101967869302,False,слабее нормы,средний Z -0.4; пик 96% нормы; суммарная вегетация 88% нормы,True
AOI-0065,2021,0.42372581660205044,False,слабее нормы,спад сдвинут на +40 дн.; пик сдвинут на +22 дн.; пик 89% нормы,True
AOI-0065,2022,0.3961721068732335,False,сильнее нормы,амплитуда 0.69; спад сдвинут на -25 дн.; дней ниже нормы 23%,False
AOI-0065,2023,0.3791232577108569,False,сильнее нормы,дней ниже нормы 0%; пик сдвинут на +15 дн.; амплитуда 0.55,False
AOI-0065,2024,0.4968658331738755,False,слабее нормы,дней ниже нормы 65%; пик сдвинут на -31 дн.; амплитуда 0.71,True
AOI-0065,2025,0.42531235658811795,False,слабее нормы,пик сдвинут на +34 дн.; пик 84% нормы; средний Z -0.5,True
AOI-0066,2010,0.44604573379946655,False,слабее нормы,пик сдвинут на +32 дн.; спад сдвинут на +35 дн.; дней ниже нормы 32%,True
AOI-0066,2011,0.37271128934094644,False,сильнее нормы,амплитуда 0.64; дней ниже нормы 0%; суммарная вегетация 103% нормы,False
AOI-0066,2012,0.3905484682981928,False,слабее нормы,пик сдвинут на -28 дн.; спад сдвинут на -20 дн.; амплитуда 0.57,True
AOI-0066,2013,0.47702212697499113,False,слабее нормы,пик сдвинут на +54 дн.; спад сдвинут на +53 дн.; старт роста сдвинут на +19 дн.,True
AOI-0066,2014,0.38536076983052137,False,сильнее нормы,средний Z +0.6; суммарная вегетация 116% нормы; дней ниже нормы 0%,False
AOI-0066,2015,0.410977595321406,False,сильнее нормы,пик сдвинут на -42 дн.; амплитуда 0.63; дней ниже нормы 0%,False
AOI-0066,2016,0.3903781544017365,False,слабее нормы,пик сдвинут на -27 дн.; амплитуда 0.66; спад сдвинут на -24 дн.,True
AOI-0066,2017,0.4030619239825632,False,слабее нормы,амплитуда 0.75; пик 128% нормы; суммарная вегетация 104% нормы,False
AOI-0066,2018,0.4245323563948401,False,слабее нормы,старт роста сдвинут на +37 дн.; спад сдвинут на +32 дн.; пик сдвинут на +23 дн.,True
AOI-0066,2019,0.38919914900472213,False,сильнее нормы,средний Z +0.6; амплитуда 0.64; пик сдвинут на -15 дн.,False
AOI-0066,2020,0.40879812886801453,False,слабее нормы,дней ниже нормы 30%; пик сдвинут на -25 дн.; средний Z -0.5,True
AOI-0066,2021,0.4840024256658423,False,сильнее нормы,старт роста сдвинут на +48 дн.; спад сдвинут на +54 дн.; пик сдвинут на +33 дн.,True
AOI-0066,2022,0.38411399322853074,False,слабее нормы,амплитуда 0.70; дней ниже нормы 0%; пик сдвинут на -11 дн.,False
AOI-0066,2023,0.3854154927528238,False,слабее нормы,амплитуда 0.61; дней ниже нормы 3%; средний Z -0.3,False
AOI-0066,2024,0.41407975076263764,False,слабее нормы,амплитуда 0.75; дней ниже нормы 27%; пик 132% нормы,False
AOI-0066,2025,0.4556871009877885,False,слабее нормы,старт роста сдвинут на +39 дн.; пик сдвинут на +36 дн.; спад сдвинут на +32 дн.,True
AOI-0067,2010,0.6017578137198434,True,слабее нормы,спад сдвинут на -86 дн.; суммарная вегетация 57% нормы; амплитуда 0.11,True
AOI-0067,2011,0.5421290600516762,True,сильнее нормы,старт роста сдвинут на +49 дн.; пик 175% нормы; пик сдвинут на +45 дн.,False
AOI-0067,2012,0.6289626207626675,True,слабее нормы,дней ниже нормы 60%; спад сдвинут на -84 дн.; пик сдвинут на -65 дн.,True
AOI-0067,2013,0.5923066901693925,True,сильнее нормы,спад сдвинут на -87 дн.; пик сдвинут на -54 дн.; средний Z +1.2,False
AOI-0067,2014,0.6258426015276884,True,слабее нормы,спад сдвинут на -110 дн.; пик сдвинут на -70 дн.; амплитуда 0.11,False
AOI-0067,2015,0.5122632123408353,False,сильнее нормы,старт роста сдвинут на +48 дн.; пик сдвинут на +47 дн.; пик 163% нормы,False
AOI-0067,2016,0.48929983213325445,False,слабее нормы,амплитуда 0.13; суммарная вегетация 68% нормы; пик сдвинут на +37 дн.,False
AOI-0067,2017,0.509599706464649,False,сильнее нормы,старт роста сдвинут на +38 дн.; пик сдвинут на +48 дн.; пик 157% нормы,False
AOI-0067,2018,0.6311423651885003,True,слабее нормы,спад сдвинут на -94 дн.; дней ниже нормы 63%; суммарная вегетация 49% нормы,True
AOI-0067,2019,0.6495775275922029,True,сильнее нормы,пик 224% нормы; спад сдвинут на -88 дн.; средний Z +1.3,False
AOI-0067,2020,0.5146766896325876,False,сильнее нормы,старт роста сдвинут на +45 дн.; пик 184% нормы; пик сдвинут на +17 дн.,False
AOI-0067,2021,0.537838377301125,False,слабее нормы,пик 188% нормы; пик сдвинут на -48 дн.; спад сдвинут на -59 дн.,True
AOI-0067,2022,0.5237759964165727,False,сильнее нормы,пик 190% нормы; старт роста сдвинут на +38 дн.; суммарная вегетация 136% нормы,False
AOI-0067,2023,0.5591239268623581,True,сильнее нормы,старт роста сдвинут на +49 дн.; пик 202% нормы; спад сдвинут на -39 дн.,False
AOI-0067,2024,0.5394466874696809,False,слабее нормы,спад сдвинут на -75 дн.; пик 170% нормы; старт роста сдвинут на -21 дн.,False
AOI-0067,2025,0.5491733058990123,True,сильнее нормы,старт роста сдвинут на +57 дн.; пик сдвинут на +58 дн.; пик 170% нормы,False
AOI-0068,2010,0.5566918770637789,True,слабее нормы,дней ниже нормы 78%; амплитуда 0.12; суммарная вегетация 59% нормы,True
AOI-0068,2011,0.39753612724262977,False,сильнее нормы,пик 145% нормы; дней ниже нормы 0%; старт роста сдвинут на +9 дн.,False
AOI-0068,2012,0.4953415826002389,False,слабее нормы,дней ниже нормы 48%; суммарная вегетация 58% нормы; амплитуда 0.13,True
AOI-0068,2013,0.41199964621716173,False,сильнее нормы,амплитуда 0.20; пик 90% нормы; дней ниже нормы 0%,False
AOI-0068,2014,0.43427222469910376,False,слабее нормы,дней ниже нормы 49%; средний Z -0.7; суммарная вегетация 81% нормы,True
AOI-0068,2015,0.42901445602510113,False,сильнее нормы,амплитуда 0.21; старт роста сдвинут на +18 дн.; пик 93% нормы,False
AOI-0068,2016,0.5188465439932974,False,сильнее нормы,спад сдвинут на +61 дн.; амплитуда 0.11; пик 75% нормы,False
AOI-0068,2017,0.39602204519172635,False,сильнее нормы,средний Z +0.5; амплитуда 0.36; дней ниже нормы 0%,False
AOI-0068,2018,0.51775063617484,False,слабее нормы,дней ниже нормы 64%; амплитуда 0.14; суммарная вегетация 61% нормы,True
AOI-0068,2019,0.3872714618612871,False,сильнее нормы,пик 140% нормы; суммарная вегетация 112% нормы; дней ниже нормы 2%,False
AOI-0068,2020,0.4160622894636328,False,слабее нормы,амплитуда 0.24; средний Z -0.7; суммарная вегетация 79% нормы,True
AOI-0068,2021,0.48499091449100273,False,сильнее нормы,средний Z +1.2; суммарная вегетация 129% нормы; амплитуда 0.28,False
AOI-0068,2022,0.3943432155919496,False,сильнее нормы,амплитуда 0.29; дней ниже нормы 0%; суммарная вегетация 111% нормы,False
AOI-0068,2023,0.46701893276199197,False,сильнее нормы,суммарная вегетация 145% нормы; средний Z +1.3; амплитуда 0.34,False
AOI-0068,2024,0.4773886908747706,False,слабее нормы,амплитуда 0.12; пик 62% нормы; суммарная вегетация 66% нормы,True
AOI-0068,2025,0.45536059828023046,False,сильнее нормы,суммарная вегетация 139% нормы; пик 173% нормы; средний Z +1.0,False
AOI-0069,2010,0.3808849753135159,False,слабее нормы,пик 135% нормы; дней ниже нормы 3%; средний Z -0.2,False
AOI-0069,2011,0.5145480568302674,False,сильнее нормы,пик сдвинут на +51 дн.; старт роста сдвинут на +29 дн.; средний Z +1.1,False
AOI-0069,2012,0.5566416269274842,True,слабее нормы,дней ниже нормы 68%; суммарная вегетация 45% нормы; пик 47% нормы,True
AOI-0069,2013,0.40382052698237214,False,сильнее нормы,старт роста сдвинут на +17 дн.; амплитуда 0.35; дней ниже нормы 0%,False
AOI-0069,2014,0.42060710357608294,False,сильнее нормы,пик 171% нормы; суммарная вегетация 123% нормы; пик сдвинут на -20 дн.,False
AOI-0069,2015,0.5163047605952644,False,слабее нормы,пик 35% нормы; амплитуда 0.05; дней ниже нормы 44%,True
AOI-0069,2016,0.47641178042093496,False,сильнее нормы,пик 191% нормы; суммарная вегетация 142% нормы; средний Z +0.6,False
AOI-0069,2017,0.5087298962084852,False,слабее нормы,пик 38% нормы; амплитуда 0.05; суммарная вегетация 66% нормы,True
AOI-0069,2018,0.46243224522637627,False,слабее нормы,пик 183% нормы; амплитуда 0.68; суммарная вегетация 119% нормы,False
AOI-0069,2019,0.4860290920570036,False,слабее нормы,старт роста сдвинут на +39 дн.; спад сдвинут на +53 дн.; пик сдвинут на +28 дн.,False
AOI-0069,2020,0.4997702842642859,False,слабее нормы,пик 41% нормы; суммарная вегетация 53% нормы; амплитуда 0.08,True
AOI-0069,2021,0.4243716747061262,False,сильнее нормы,пик 151% нормы; средний Z +0.7; суммарная вегетация 119% нормы,False
AOI-0069,2022,0.41686964637466245,False,сильнее нормы,суммарная вегетация 125% нормы; средний Z +0.6; пик сдвинут на +21 дн.,False
AOI-0069,2023,0.4021028909259497,False,сильнее нормы,пик 159% нормы; суммарная вегетация 123% нормы; дней ниже нормы 0%,False
AOI-0069,2024,0.40014437676518144,False,слабее нормы,пик 151% нормы; пик сдвинут на -19 дн.; дней ниже нормы 0%,False
AOI-0069,2025,0.46359737476822427,False,слабее нормы,старт роста сдвинут на +29 дн.; суммарная вегетация 76% нормы; амплитуда 0.31,False
AOI-0070,2010,0.46541880068226155,False,слабее нормы,амплитуда 0.16; пик 67% нормы; суммарная вегетация 69% нормы,False
AOI-0070,2011,0.40339918160971877,False,сильнее нормы,пик 162% нормы; дней ниже нормы 0%; суммарная вегетация 111% нормы,False
AOI-0070,2012,0.5542065728074614,True,слабее нормы,дней ниже нормы 76%; суммарная вегетация 52% нормы; средний Z -1.2,True
AOI-0070,2013,0.4148219021898278,False,сильнее нормы,старт роста сдвинут на +21 дн.; амплитуда 0.27; дней ниже нормы 0%,False
AOI-0070,2014,0.4756545059556598,False,слабее нормы,дней ниже нормы 46%; суммарная вегетация 62% нормы; амплитуда 0.17,True
AOI-0070,2015,0.4506414055852118,False,сильнее нормы,амплитуда 0.22; средний Z +0.7; суммарная вегетация 124% нормы,False
AOI-0070,2016,0.40131540390289977,False,слабее нормы,амплитуда 0.25; дней ниже нормы 0%; пик 98% нормы,False
AOI-0070,2017,0.44739642925808953,False,сильнее нормы,суммарная вегетация 134% нормы; пик 167% нормы; средний Z +0.8,False
AOI-0070,2018,0.4696788149232285,False,слабее нормы,амплитуда 0.10; пик 55% нормы; дней ниже нормы 46%,False
AOI-0070,2019,0.4436324894159197,False,сильнее нормы,пик 181% нормы; суммарная вегетация 133% нормы; средний Z +0.7,False
AOI-0070,2020,0.4769551336740208,False,слабее нормы,амплитуда 0.14; суммарная вегетация 62% нормы; пик 61% нормы,True
AOI-0070,2021,0.5865719295686689,True,сильнее нормы,суммарная вегетация 177% нормы; средний Z +2.3; пик 158% нормы,False
AOI-0070,2022,0.5763855865257258,True,сильнее нормы,пик сдвинут на +83 дн.; амплитуда 0.08; средний Z +1.1,False
AOI-0070,2023,0.4739320135565423,False,слабее нормы,амплитуда 0.15; пик сдвинут на -41 дн.; пик 79% нормы,False
AOI-0070,2024,0.4106017488706447,False,сильнее нормы,пик 165% нормы; пик сдвинут на -17 дн.; суммарная вегетация 108% нормы,False
AOI-0070,2025,0.46371612357827374,False,слабее нормы,амплитуда 0.14; пик 66% нормы; суммарная вегетация 71% нормы,False
AOI-0071,2010,0.40606915437107655,False,слабее нормы,амплитуда 0.27; спад сдвинут на +8 дн.; пик сдвинут на +8 дн.,False
AOI-0071,2011,0.4008755489804836,False,сильнее нормы,амплитуда 0.32; дней ниже нормы 0%; средний Z +0.4,False
AOI-0071,2012,0.5132086949914457,False,слабее нормы,дней ниже нормы 68%; пик сдвинут на -36 дн.; средний Z -0.8,True
AOI-0071,2013,0.4683450124217337,False,сильнее нормы,пик сдвинут на -44 дн.; амплитуда 0.25; средний Z +0.7,False
AOI-0071,2014,0.4204590311921911,False,сильнее нормы,пик сдвинут на -30 дн.; пик 140% нормы; амплитуда 0.38,True
AOI-0071,2015,0.40914698111935566,False,сильнее нормы,амплитуда 0.22; пик сдвинут на -19 дн.; дней ниже нормы 0%,False
AOI-0071,2016,0.4585095033108548,False,слабее нормы,пик сдвинут на +45 дн.; спад сдвинут на +38 дн.; амплитуда 0.27,False
AOI-0071,2017,0.4068118071775651,False,слабее нормы,пик 140% нормы; амплитуда 0.36; суммарная вегетация 88% нормы,False
AOI-0071,2018,0.5968698907374791,True,сильнее нормы,старт роста сдвинут на +65 дн.; пик сдвинут на +71 дн.; спад сдвинут на +78 дн.,True
AOI-0071,2019,0.43159725051843995,False,сильнее нормы,старт роста сдвинут на +31 дн.; амплитуда 0.29; пик 131% нормы,True
AOI-0071,2020,0.4498667710652781,False,слабее нормы,пик сдвинут на +39 дн.; спад сдвинут на +43 дн.; амплитуда 0.22,True
AOI-0071,2021,0.4545504551796759,False,слабее нормы,старт роста сдвинут на +30 дн.; амплитуда 0.26; средний Z -0.5,True
AOI-0071,2022,0.5320874079649174,False,сильнее нормы,пик сдвинут на +66 дн.; спад сдвинут на +70 дн.; амплитуда 0.19,False
AOI-0071,2023,0.5436793662989727,True,сильнее нормы,спад сдвинут на +72 дн.; пик сдвинут на +57 дн.; старт роста сдвинут на +23 дн.,False
AOI-0071,2024,0.5466979737128554,True,слабее нормы,дней ниже нормы 69%; средний Z -1.2; амплитуда 0.17,True
AOI-0071,2025,0.5108048947038503,False,сильнее нормы,средний Z +1.2; суммарная вегетация 133% нормы; пик сдвинут на +33 дн.,False
AOI-0072,2010,0.40131526137314005,False,сильнее нормы,средний Z +0.6; пик сдвинут на +18 дн.; дней ниже нормы 0%,False
AOI-0072,2011,0.4774795184301058,False,слабее нормы,амплитуда 0.16; пик 62% нормы; пик сдвинут на -26 дн.,False
AOI-0072,2012,0.5273415627556793,False,слабее нормы,суммарная вегетация 59% нормы; старт роста сдвинут на +32 дн.; дней ниже нормы 41%,True
AOI-0072,2013,0.4913291107037114,False,слабее нормы,амплитуда 0.09; пик 50% нормы; суммарная вегетация 64% нормы,False
AOI-0072,2014,0.404951111073734,False,сильнее нормы,средний Z +0.7; пик 152% нормы; суммарная вегетация 122% нормы,False
AOI-0072,2015,0.45244423966616576,False,слабее нормы,пик 50% нормы; амплитуда 0.12; суммарная вегетация 70% нормы,False
AOI-0072,2016,0.47599372265430484,False,сильнее нормы,пик 183% нормы; суммарная вегетация 141% нормы; средний Z +1.1,False
AOI-0072,2017,0.4889191782700844,False,слабее нормы,амплитуда 0.07; пик 44% нормы; суммарная вегетация 65% нормы,False
AOI-0072,2018,0.40750307885010933,False,слабее нормы,пик 154% нормы; дней ниже нормы 23%; амплитуда 0.59,True
AOI-0072,2019,0.4997624756171938,False,слабее нормы,пик 44% нормы; амплитуда 0.09; дней ниже нормы 39%,False
AOI-0072,2020,0.46283179228893917,False,сильнее нормы,пик 175% нормы; суммарная вегетация 127% нормы; амплитуда 0.66,False
AOI-0072,2021,0.4187048983078462,False,сильнее нормы,пик сдвинут на +32 дн.; старт роста сдвинут на +19 дн.; средний Z +0.4,False
AOI-0072,2022,0.46767544042218073,False,слабее нормы,пик 44% нормы; амплитуда 0.08; дней ниже нормы 29%,False
AOI-0072,2023,0.4854147153069855,False,сильнее нормы,суммарная вегетация 153% нормы; пик 180% нормы; средний Z +1.1,False
AOI-0072,2024,0.4912957959677933,False,слабее нормы,пик 42% нормы; амплитуда 0.07; суммарная вегетация 55% нормы,False
AOI-0072,2025,0.4305327798383407,False,сильнее нормы,пик 180% нормы; суммарная вегетация 129% нормы; амплитуда 0.64,False
AOI-0073,2010,0.4019374877061375,False,слабее нормы,спад сдвинут на -32 дн.; пик сдвинут на -21 дн.; средний Z -0.3,True
AOI-0073,2011,0.41358481614520165,False,слабее нормы,пик сдвинут на +25 дн.; суммарная вегетация 83% нормы; пик 91% нормы,True
AOI-0073,2012,0.4486286702415748,False,слабее нормы,спад сдвинут на -57 дн.; дней ниже нормы 35%; средний Z -0.6,True
AOI-0073,2013,0.4061547804026246,False,сильнее нормы,амплитуда 0.28; спад сдвинут на -21 дн.; пик 98% нормы,False
AOI-0073,2014,0.38902991919229235,False,сильнее нормы,суммарная вегетация 116% нормы; пик 139% нормы; дней ниже нормы 0%,False
AOI-0073,2015,0.4125838439782655,False,слабее нормы,средний Z -0.6; дней ниже нормы 27%; пик сдвинут на +20 дн.,True
AOI-0073,2016,0.5024516437055981,False,сильнее нормы,средний Z +1.3; пик сдвинут на -42 дн.; спад сдвинут на -50 дн.,False
AOI-0073,2017,0.3974340393627538,False,сильнее нормы,старт роста сдвинут на +17 дн.; пик сдвинут на +22 дн.; дней ниже нормы 0%,False
AOI-0073,2018,0.4117697687732059,False,сильнее нормы,пик сдвинут на +30 дн.; старт роста сдвинут на +14 дн.; спад сдвинут на +19 дн.,False
AOI-0073,2019,0.40596423700218526,False,сильнее нормы,старт роста сдвинут на +23 дн.; суммарная вегетация 110% нормы; пик 128% нормы,False
AOI-0073,2020,0.45791728498544965,False,слабее нормы,дней ниже нормы 53%; спад сдвинут на -51 дн.; пик сдвинут на -32 дн.,True
AOI-0073,2021,0.41955088361965615,False,сильнее нормы,старт роста сдвинут на +29 дн.; пик сдвинут на +23 дн.; пик 139% нормы,False
AOI-0073,2022,0.472639184766612,False,сильнее нормы,старт роста сдвинут на +46 дн.; пик 149% нормы; пик сдвинут на +24 дн.,True
AOI-0073,2023,0.4925271120174336,False,слабее нормы,спад сдвинут на -64 дн.; дней ниже нормы 40%; суммарная вегетация 73% нормы,True
AOI-0073,2024,0.5346146635365956,False,слабее нормы,дней ниже нормы 55%; спад сдвинут на -62 дн.; пик сдвинут на -49 дн.,True
AOI-0073,2025,0.44611662465038615,False,сильнее нормы,старт роста сдвинут на +40 дн.; пик 144% нормы; суммарная вегетация 114% нормы,False
AOI-0074,2010,0.4710440349072088,False,слабее нормы,дней ниже нормы 48%; спад сдвинут на -59 дн.; пик сдвинут на -33 дн.,True
AOI-0074,2011,0.4145404414008055,False,сильнее нормы,старт роста сдвинут на +22 дн.; пик 146% нормы; пик сдвинут на +20 дн.,False
AOI-0074,2012,0.44778120734451954,False,слабее нормы,спад сдвинут на -55 дн.; пик сдвинут на -31 дн.; дней ниже нормы 27%,True
AOI-0074,2013,0.5137423128317198,False,слабее нормы,пик сдвинут на -45 дн.; спад сдвинут на -54 дн.; амплитуда 0.30,True
AOI-0074,2014,0.3951894415610077,False,сильнее нормы,старт роста сдвинут на +13 дн.; пик 141% нормы; дней ниже нормы 0%,False
AOI-0074,2015,0.41814398053246965,False,слабее нормы,пик сдвинут на +29 дн.; средний Z -0.5; дней ниже нормы 27%,True
AOI-0074,2016,0.5120017733241,False,сильнее нормы,пик сдвинут на -50 дн.; средний Z +1.0; спад сдвинут на -45 дн.,False
AOI-0074,2017,0.39518224795671564,False,сильнее нормы,пик 144% нормы; старт роста сдвинут на +14 дн.; пик сдвинут на +15 дн.,False
AOI-0074,2018,0.4339016593424567,False,сильнее нормы,пик сдвинут на +43 дн.; спад сдвинут на +27 дн.; средний Z +0.4,True
AOI-0074,2019,0.4062700751702664,False,сильнее нормы,старт роста сдвинут на +23 дн.; пик 141% нормы; дней ниже нормы 1%,False
AOI-0074,2020,0.4601004424188319,False,слабее нормы,дней ниже нормы 54%; спад сдвинут на -53 дн.; пик сдвинут на -25 дн.,True
AOI-0074,2021,0.4307311165996903,False,слабее нормы,старт роста сдвинут на +28 дн.; дней ниже нормы 29%; пик сдвинут на +22 дн.,True
AOI-0074,2022,0.48195804396432734,False,сильнее нормы,старт роста сдвинут на +46 дн.; пик сдвинут на +30 дн.; пик 154% нормы,True
AOI-0074,2023,0.4852989158624463,False,слабее нормы,спад сдвинут на -62 дн.; суммарная вегетация 72% нормы; амплитуда 0.29,True
AOI-0074,2024,0.5421183782654914,True,слабее нормы,дней ниже нормы 60%; спад сдвинут на -65 дн.; пик сдвинут на -52 дн.,True
AOI-0074,2025,0.4426948216751341,False,сильнее нормы,старт роста сдвинут на +38 дн.; пик 151% нормы; пик сдвинут на +16 дн.,False
