sensor,date,tile,orbit,platform,cloud,lat,lon,nodata
landsat,2011-07-30,175/028,175,landsat-7,33.0,46.024415000000005,38.300953469999996,33.0
landsat,2011-07-30,175/027,175,landsat-7,63.0,47.440259999999995,38.847303745,61.0
landsat,2011-07-30,175/026,175,landsat-7,8.0,48.858945,39.408054025,8.0
landsat,2011-07-30,175/025,175,landsat-7,12.0,50.27445,40.022154365000006,12.0
landsat,2011-07-29,176/028,176,landsat-5,0.0,46.018485,36.7166535,0.0
landsat,2011-07-29,176/027,176,landsat-5,2.0,47.435024999999996,37.251438775,2.0
landsat,2011-07-29,176/026,176,landsat-5,8.0,48.856905,37.820769075,8.0
landsat,2011-07-29,176/025,176,landsat-5,9.0,50.26899,38.419024410000006,9.0
landsat,2011-07-28,177/025,177,landsat-7,63.0,50.274875,36.873269480000005,63.0
landsat,2011-07-26,171/028,171,landsat-5,13.0,46.01867,44.460843455,13.0
landsat,2011-07-26,171/027,171,landsat-5,14.0,47.435145,45.007438725,14.0
landsat,2011-07-26,171/026,171,landsat-5,26.0,48.84916,45.576844019999996,26.0
landsat,2011-07-26,171/025,171,landsat-5,46.0,50.269279999999995,46.180954345,46.0
landsat,2011-07-25,172/028,172,landsat-7,67.0,46.026015,42.915688509999995,67.0
landsat,2011-07-25,172/027,172,landsat-7,82.0,47.44161,43.454388785,82.0
landsat,2011-07-25,172/026,172,landsat-7,29.0,48.859695,44.014734075,29.0
landsat,2011-07-25,172/025,172,landsat-7,4.0,50.273555,44.62528942,4.0
landsat,2011-07-24,173/028,173,landsat-5,99.0,46.026275,41.39665336,99.0
landsat,2011-07-24,173/027,173,landsat-5,43.0,47.44331,41.935043605000004,43.0
landsat,2011-07-24,173/026,173,landsat-5,7.0,48.85692,42.431089115,7.0
landsat,2011-07-24,173/025,173,landsat-5,0.0,50.27617,43.016874465,0.0
landsat,2011-07-22,175/028,175,landsat-5,55.0,46.019065,38.27540846,64.0
landsat,2011-07-22,175/027,175,landsat-5,84.0,47.43371500000001,38.81895873,87.0
landsat,2011-07-22,175/026,175,landsat-5,96.0,48.85517,39.395524030000004,96.0
landsat,2011-07-22,175/025,175,landsat-5,88.0,50.26679,39.99400935,88.0
landsat,2011-07-21,176/028,176,landsat-7,3.0,46.02517,36.723903495,6.0
landsat,2011-07-20,177/025,177,landsat-5,4.0,50.26787,36.846579475,4.0
landsat,2011-07-19,170/028,170,landsat-5,54.0,46.015919999999994,46.024758410000004,54.0
landsat,2011-07-17,172/028,172,landsat-5,16.0,46.01495,42.889328495,16.0
landsat,2011-07-17,172/027,172,landsat-5,25.0,47.43063,43.42438877,25.0
landsat,2011-07-17,172/026,172,landsat-5,20.0,48.850314999999995,43.996124075,20.0
landsat,2011-07-17,172/025,172,landsat-5,22.0,50.261555,44.59316941,22.0
landsat,2011-07-16,173/028,173,landsat-7,61.0,46.022965,41.417958355,61.0
landsat,2011-07-16,173/027,173,landsat-7,8.0,47.44366,41.967298625,8.0
landsat,2011-07-16,173/026,173,landsat-7,7.0,48.86268,42.45711412,7.0
landsat,2011-07-16,173/025,173,landsat-7,1.0,50.27229,43.039954460000004,1.0
landsat,2011-07-15,174/028,174,landsat-5,4.0,46.018515,39.851283415,4.0
landsat,2011-07-15,174/027,174,landsat-5,15.0,47.434560000000005,40.397353675,15.0
landsat,2011-07-15,174/026,174,landsat-5,1.0,48.847404999999995,40.963473955,1.0
landsat,2011-07-15,174/025,174,landsat-5,0.0,50.2675,41.555449275,0.0
landsat,2011-07-14,175/028,175,landsat-7,25.0,46.02443,38.298978469999994,34.0
landsat,2011-07-14,175/027,175,landsat-7,40.0,47.44433,38.83716373,42.0
landsat,2011-07-14,175/026,175,landsat-7,12.0,48.858945,39.408054025,12.0
landsat,2011-07-14,175/025,175,landsat-7,0.0,50.271755,40.022099365,0.0
landsat,2011-07-13,176/028,176,landsat-5,17.0,46.021045,36.7107035,17.0
landsat,2011-07-13,176/027,176,landsat-5,17.0,47.434855,37.243418775,14.0
landsat,2011-07-13,176/026,176,landsat-5,1.0,48.854119999999995,37.814579075,1.0
landsat,2011-07-13,176/025,176,landsat-5,6.0,50.262195,38.412679405000006,6.0
landsat,2011-07-12,177/025,177,landsat-7,21.0,50.27218,36.87339448,21.0
landsat,2011-07-10,171/028,171,landsat-5,20.0,46.018635,44.458873455,20.0
landsat,2011-07-10,171/027,171,landsat-5,62.0,47.433769999999996,45.00540873,62.0
landsat,2011-07-10,171/026,171,landsat-5,42.0,48.84644,45.574729015,42.0
landsat,2011-07-10,171/025,171,landsat-5,54.0,50.266575,46.178734345,54.0
landsat,2011-07-09,172/028,172,landsat-7,13.0,46.025875,42.908108490000004,13.0
landsat,2011-07-09,172/027,172,landsat-7,7.0,47.44436,43.458363785,7.0
landsat,2011-07-09,172/026,172,landsat-7,18.0,48.85849,44.02927909,18.0
landsat,2011-07-09,172/025,172,landsat-7,13.0,50.274885,44.6167194,13.0
landsat,2011-07-08,173/028,173,landsat-5,53.0,46.01138,41.397923355,53.0
landsat,2011-07-08,173/027,173,landsat-5,46.0,47.43373,41.93859361,46.0
landsat,2011-07-08,173/026,173,landsat-5,4.0,48.847505,42.433539124999996,4.0
landsat,2011-07-08,173/025,173,landsat-5,1.0,50.265465,43.02360446,1.0
landsat,2011-07-07,174/028,174,landsat-7,35.0,46.020880000000005,39.873053424999995,35.0
landsat,2011-07-07,174/027,174,landsat-7,25.0,47.44365,40.40970867,25.0
landsat,2011-07-06,175/028,175,landsat-5,15.0,46.016365,38.27544846,20.0
landsat,2011-07-06,175/027,175,landsat-5,16.0,47.430989999999994,38.82099373,19.0
landsat,2011-07-06,175/026,175,landsat-5,27.0,48.84437,39.389179025000004,27.0
landsat,2011-07-06,175/025,175,landsat-5,14.0,50.26408,39.99179935,14.0
landsat,2011-07-04,177/025,177,landsat-5,28.0,50.26384,36.85094447,28.0
landsat,2011-07-03,170/028,170,landsat-5,100.0,46.017120000000006,46.036583405,100.0
landsat,2011-07-02,171/028,171,landsat-7,10.0,46.026650000000004,44.47854845,10.0
landsat,2011-07-02,171/027,171,landsat-7,7.0,47.441675000000004,45.02364872,7.0
landsat,2011-07-02,171/026,171,landsat-7,25.0,48.85822,45.610364035,25.0
landsat,2011-07-02,171/025,171,landsat-7,26.0,50.27563,46.20040934,26.0
landsat,2011-07-01,172/028,172,landsat-5,12.0,46.02326,42.9025385,12.0
landsat,2011-07-01,172/027,172,landsat-5,38.0,47.43753,43.438328775,38.0
landsat,2011-07-01,172/026,172,landsat-5,94.0,48.858509999999995,44.00846908,94.0
landsat,2011-07-01,172/025,172,landsat-5,33.0,50.269655,44.608139415,33.0
landsat,2011-06-30,173/028,173,landsat-7,40.0,46.0282,41.425943355,40.0
landsat,2011-06-30,173/027,173,landsat-7,56.0,47.442385,41.965073610000005,56.0
landsat,2011-06-30,173/026,173,landsat-7,73.0,48.859055,42.47559914,73.0
landsat,2011-06-30,173/025,173,landsat-7,24.0,50.27512,43.050314459999996,24.0
landsat,2011-06-29,174/028,174,landsat-5,88.0,46.011725,39.85312341,88.0
landsat,2011-06-29,174/027,174,landsat-5,70.0,47.439814999999996,40.405598675,70.0
landsat,2011-06-29,174/026,174,landsat-5,69.0,48.852675000000005,40.96986396,69.0
landsat,2011-06-29,174/025,174,landsat-5,88.0,50.27138,41.56206928,88.0
landsat,2011-06-28,175/028,175,landsat-7,73.0,46.025745,38.297043455,66.0
landsat,2011-06-27,176/028,176,landsat-5,75.0,46.013175000000004,36.7226535,86.0
landsat,2011-06-27,176/027,176,landsat-5,93.0,47.42688,37.253598769999996,93.0
landsat,2011-06-27,176/026,176,landsat-5,99.0,48.847449999999995,37.82305408,99.0
landsat,2011-06-27,176/025,176,landsat-5,100.0,50.258185,38.42130941,100.0
landsat,2011-06-24,171/028,171,landsat-5,72.0,46.013235,44.464848454999995,72.0
landsat,2011-06-24,171/027,171,landsat-5,82.0,47.427025,45.009463725,82.0
landsat,2011-06-24,171/026,171,landsat-5,68.0,48.8491,45.583099020000006,68.0
landsat,2011-06-24,171/025,171,landsat-5,58.0,50.26114,46.18288934,58.0
landsat,2011-06-23,172/028,172,landsat-7,34.0,46.027285,42.909983495,34.0
landsat,2011-06-23,172/027,172,landsat-7,36.0,47.444355,43.460393785,36.0
landsat,2011-06-22,173/028,173,landsat-5,30.0,46.019149999999996,41.413688345,30.0
landsat,2011-06-22,173/027,173,landsat-5,20.0,47.44276,41.954983604999995,20.0
landsat,2011-06-22,173/026,173,landsat-5,43.0,48.854585,42.449579119999996,43.0
landsat,2011-06-22,173/025,173,landsat-5,79.0,50.273755,43.037944465,79.0
landsat,2011-06-21,174/028,174,landsat-7,85.0,46.02223,39.873053420000005,85.0
landsat,2011-06-21,174/027,174,landsat-7,73.0,47.44365,40.40970867,73.0
landsat,2011-06-21,174/026,174,landsat-7,100.0,48.860265,40.98893397,100.0
landsat,2011-06-20,175/028,175,landsat-5,49.0,46.01772,38.281363455000005,45.0
landsat,2011-06-20,175/027,175,landsat-5,88.0,47.433695,38.82503873,90.0
landsat,2011-06-20,175/026,175,landsat-5,86.0,48.845695,39.39751902,86.0
landsat,2011-06-20,175/025,175,landsat-5,55.0,50.265365,40.000389345,55.0
landsat,2011-06-19,176/028,176,landsat-7,57.0,46.022760000000005,36.737518505,81.0
landsat,2011-06-19,176/027,176,landsat-7,31.0,47.44442,37.26281377,29.0
landsat,2011-06-19,176/026,176,landsat-7,0.0,48.85961,37.8435291,0.0
landsat,2011-06-19,176/025,176,landsat-7,4.0,50.276889999999995,38.431824414999994,4.0
landsat,2011-06-18,177/025,177,landsat-5,4.0,50.27341,36.856904459999996,4.0
landsat,2011-06-16,171/028,171,landsat-7,17.0,46.023885,44.46871845,17.0
landsat,2011-06-16,171/027,171,landsat-7,51.0,47.44302,45.027703735,51.0
landsat,2011-06-16,171/026,171,landsat-7,61.0,48.862359999999995,45.589509019999994,61.0
landsat,2011-06-16,171/025,171,landsat-7,52.0,50.273005,46.18959934,52.0
landsat,2011-06-15,172/028,172,landsat-5,81.0,46.017865,42.9027535,81.0
landsat,2011-06-15,172/027,172,landsat-5,41.0,47.43348,43.43849377,41.0
landsat,2011-06-15,172/026,172,landsat-5,28.0,48.854505,44.01065907,28.0
landsat,2011-06-15,172/025,172,landsat-5,11.0,50.26426,44.60818441,11.0
landsat,2011-06-14,173/028,173,landsat-7,35.0,46.026855,41.426003370000004,35.0
landsat,2011-06-14,173/027,173,landsat-7,60.0,47.447995000000006,41.955473605,60.0
landsat,2011-06-14,173/026,173,landsat-7,94.0,48.859895,42.45316412,94.0
landsat,2011-06-14,173/025,173,landsat-7,57.0,50.27384,43.05235948,57.0
landsat,2011-06-13,174/028,174,landsat-5,44.0,46.011695,39.85706841,44.0
landsat,2011-06-13,174/027,174,landsat-5,35.0,47.42772,40.403203669999996,34.0
landsat,2011-06-13,174/026,174,landsat-5,65.0,48.84856,40.97373895,65.0
landsat,2011-06-13,174/025,174,landsat-5,75.0,50.25789,41.563289265,75.0
landsat,2011-06-12,175/028,175,landsat-7,51.0,46.02568,38.285203455,55.0
landsat,2011-06-12,175/027,175,landsat-7,89.0,47.441595,38.831093730000006,88.0
landsat,2011-06-12,175/026,175,landsat-7,65.0,48.857575,39.41641404000001,65.0
landsat,2011-06-12,175/025,175,landsat-7,38.0,50.274535,40.00705435,38.0
landsat,2011-06-10,177/025,177,landsat-7,50.0,50.27189,36.858734465,50.0
landsat,2011-06-08,171/028,171,landsat-5,46.0,46.0227,44.462793454999996,46.0
landsat,2011-06-08,171/027,171,landsat-5,7.0,47.437845,45.007433725,7.0
landsat,2011-06-08,171/026,171,landsat-5,26.0,48.851855,45.57687402,26.0
landsat,2011-06-08,171/025,171,landsat-5,66.0,50.27198,46.181024345,66.0
landsat,2011-06-07,172/028,172,landsat-7,21.0,46.024654999999996,42.913873505,21.0
landsat,2011-06-07,172/027,172,landsat-7,35.0,47.445449999999994,43.440208765,35.0
landsat,2011-06-07,172/026,172,landsat-7,35.0,48.859665,44.010564075000005,35.0
landsat,2011-06-07,172/025,172,landsat-7,38.0,50.27217,44.623144425,38.0
landsat,2011-06-06,173/028,173,landsat-5,3.0,46.017934999999994,41.409733349999996,3.0
landsat,2011-06-06,173/027,173,landsat-5,2.0,47.433580000000006,41.94647861,2.0
landsat,2011-06-06,173/026,173,landsat-5,2.0,48.8464,42.443909115,2.0
landsat,2011-06-06,173/025,173,landsat-5,5.0,50.26559,43.02994946,5.0
landsat,2011-06-05,174/028,174,landsat-7,15.0,46.02359,39.867178425000006,15.0
landsat,2011-06-05,174/027,174,landsat-7,10.0,47.445045,40.405738674999995,10.0
landsat,2011-06-05,174/026,174,landsat-7,20.0,48.86168,40.984948974999995,20.0
landsat,2011-06-05,174/025,174,landsat-7,39.0,50.272285,41.575039285,39.0
landsat,2011-06-04,175/028,175,landsat-5,0.0,46.01366,38.26956346,1.0
landsat,2011-06-04,175/027,175,landsat-5,27.0,47.428309999999996,38.81087373,32.0
landsat,2011-06-04,175/026,175,landsat-5,17.0,48.84845,39.38711902,17.0
landsat,2011-06-04,175/025,175,landsat-5,33.0,50.25737,39.98733434,33.0
landsat,2011-06-03,176/028,176,landsat-7,16.0,46.02517,36.723903495,24.0
landsat,2011-06-03,176/027,176,landsat-7,4.0,47.44178,37.26865879,3.0
landsat,2011-06-03,176/026,176,landsat-7,4.0,48.860789999999994,37.82899408,4.0
landsat,2011-06-03,176/025,176,landsat-7,0.0,50.27288,38.44042443,0.0
landsat,2011-06-02,177/025,177,landsat-5,0.0,50.265175,36.846704474999996,0.0
landsat,2011-06-01,170/028,170,landsat-5,0.0,46.013185,46.02864341,0.0
landsat,2011-05-31,171/028,171,landsat-7,2.0,46.023935,44.480498465,2.0
landsat,2011-05-31,171/027,171,landsat-7,0.0,47.44437,45.019598720000005,0.0
landsat,2011-05-31,171/026,171,landsat-7,0.0,48.860915,45.604139035,0.0
landsat,2011-05-31,171/025,171,landsat-7,3.0,50.271535,46.202559355,3.0
landsat,2011-05-30,172/028,172,landsat-5,27.0,46.01778,42.895068495000004,27.0
landsat,2011-05-30,172/027,172,landsat-5,4.0,47.433435,43.43038377,4.0
landsat,2011-05-30,172/026,172,landsat-5,0.0,48.84771,44.000344075,0.0
landsat,2011-05-30,172/025,172,landsat-5,1.0,50.258905,44.59963941,1.0
landsat,2011-05-29,173/026,173,landsat-7,0.0,48.861329999999995,42.457229115,0.0
landsat,2011-05-29,173/025,173,landsat-7,0.0,50.27229,43.042014460000004,0.0
landsat,2011-05-28,174/028,174,landsat-5,0.0,46.015855,39.849273415,0.0
landsat,2011-05-28,174/027,174,landsat-5,0.0,47.431915000000004,40.39525367,0.0
landsat,2011-05-28,174/026,174,landsat-5,0.0,48.85549,40.965808960000004,0.0
landsat,2011-05-28,174/025,174,landsat-5,18.0,50.26622999999999,41.55328428,18.0
landsat,2011-05-27,175/028,175,landsat-7,0.0,46.024415000000005,38.300953469999996,0.0
landsat,2011-05-27,175/027,175,landsat-7,0.0,47.44565,38.839193725,0.0
landsat,2011-05-27,175/026,175,landsat-7,1.0,48.85891,39.410139025,1.0
landsat,2011-05-27,175/025,175,landsat-7,6.0,50.273055,40.02430437,6.0
landsat,2011-05-26,176/028,176,landsat-5,36.0,46.018475,36.7147485,28.0
landsat,2011-05-26,176/027,176,landsat-5,70.0,47.43362,37.247463780000004,76.0
landsat,2011-05-26,176/026,176,landsat-5,88.0,48.847435000000004,37.81470408,88.0
landsat,2011-05-26,176/025,176,landsat-5,57.0,50.25956,38.412679415,57.0
landsat,2011-05-25,177/025,177,landsat-7,6.0,50.27226,36.87966448,6.0
landsat,2011-05-23,171/028,171,landsat-5,93.0,46.01329,44.458928455,93.0
landsat,2011-05-23,171/027,171,landsat-5,96.0,47.42978,45.005408725,96.0
landsat,2011-05-23,171/026,171,landsat-5,64.0,48.851875,45.57896402,64.0
landsat,2011-05-23,171/025,171,landsat-5,2.0,50.26394,46.178669345,2.0
landsat,2011-05-22,172/025,172,landsat-7,22.0,50.273555,44.636039415,22.0
landsat,2011-05-21,173/028,173,landsat-5,44.0,46.01537999999999,41.403778349999996,44.0
landsat,2011-05-21,173/027,173,landsat-5,92.0,47.440394999999995,41.944798605,92.0
landsat,2011-05-21,173/026,173,landsat-5,64.0,48.85454,42.443564120000005,64.0
landsat,2011-05-21,173/025,173,landsat-5,16.0,50.265585,43.02582946,16.0
landsat,2011-05-20,174/026,174,landsat-7,36.0,48.85737,40.999073975,36.0
landsat,2011-05-20,174/025,174,landsat-7,17.0,50.27489,41.579294274999995,17.0
landsat,2011-05-19,175/027,175,landsat-5,30.0,47.43108,38.82302373,26.0
landsat,2011-05-19,175/026,175,landsat-5,13.0,48.844415,39.393349025,13.0
landsat,2011-05-19,175/025,175,landsat-5,24.0,50.26412,39.99824935,24.0
landsat,2011-05-18,176/028,176,landsat-7,0.0,46.024115,36.73949349,0.0
landsat,2011-05-18,176/027,176,landsat-7,11.0,47.442009999999996,37.284568789999994,13.0
landsat,2011-05-18,176/026,176,landsat-7,30.0,48.855665,37.858259095,30.0
landsat,2011-05-18,176/025,176,landsat-7,39.0,50.27155,38.444789415,39.0
landsat,2011-05-17,177/025,177,landsat-5,43.0,50.269425,36.855059465,43.0
landsat,2011-05-16,170/028,170,landsat-5,55.0,46.011825,46.036483405,55.0
landsat,2011-05-14,172/028,172,landsat-5,55.0,46.021815000000004,42.89304849,55.0
landsat,2011-05-14,172/027,172,landsat-5,2.0,47.438829999999996,43.42818877,2.0
landsat,2011-05-14,172/026,172,landsat-5,2.0,48.851765,43.99819907,2.0
landsat,2011-05-14,172/025,172,landsat-5,30.0,50.272414999999995,44.597369415,30.0
landsat,2011-05-13,173/025,173,landsat-7,2.0,50.273975,43.062839479999994,2.0
landsat,2011-05-12,174/026,174,landsat-5,25.0,48.86088,40.96803896,25.0
landsat,2011-05-12,174/025,174,landsat-5,13.0,50.270165000000006,41.559724275,13.0
landsat,2011-05-11,175/028,175,landsat-7,85.0,46.025705,38.295073455,82.0
landsat,2011-05-11,175/027,175,landsat-7,88.0,47.442965,38.855403745000004,87.0
landsat,2011-05-11,175/026,175,landsat-7,98.0,48.86162,39.416414025,98.0
landsat,2011-05-11,175/025,175,landsat-7,81.0,50.273120000000006,40.01559435,81.0
landsat,2011-05-10,176/028,176,landsat-5,67.0,46.022655,36.720458495,58.0
landsat,2011-05-10,176/027,176,landsat-5,36.0,47.440475,37.253278775,31.0
landsat,2011-05-10,176/026,176,landsat-5,78.0,48.854265,37.820829075,78.0
landsat,2011-05-10,176/025,176,landsat-5,100.0,50.259640000000005,38.416974415,100.0
landsat,2011-05-09,177/025,177,landsat-7,3.0,50.270835000000005,36.875464484999995,3.0
landsat,2011-05-07,171/028,171,landsat-5,100.0,46.012024999999994,44.46684345,100.0
landsat,2011-05-07,171/027,171,landsat-5,100.0,47.429805,45.011488725,100.0
landsat,2011-05-07,171/026,171,landsat-5,92.0,48.85057,45.583134025,92.0
landsat,2011-05-07,171/025,171,landsat-5,14.0,50.26396,46.182969345000004,14.0
landsat,2011-05-06,172/025,172,landsat-7,11.0,50.276205,44.618844405,11.0
landsat,2011-05-05,173/028,173,landsat-5,71.0,46.02457,41.41775836,71.0
landsat,2011-05-05,173/027,173,landsat-5,63.0,47.44152,41.95481861,63.0
landsat,2011-05-05,173/026,173,landsat-5,19.0,48.85479,42.453814120000004,19.0
landsat,2011-05-05,173/025,173,landsat-5,11.0,50.27529,43.04230946,11.0
landsat,2011-05-04,174/028,174,landsat-7,48.0,46.022310000000004,39.86117841,48.0
landsat,2011-05-04,174/027,174,landsat-7,64.0,47.440815,40.421938690000005,65.0
landsat,2011-05-04,174/026,174,landsat-7,25.0,48.8604,40.97865396,25.0
landsat,2011-05-04,174/025,174,landsat-7,28.0,50.273475,41.58151429,28.0
landsat,2011-05-03,175/028,175,landsat-5,67.0,46.012474999999995,38.289318455,84.0
landsat,2011-05-03,175/027,175,landsat-5,78.0,47.42974,38.835188724999995,76.0
landsat,2011-05-03,175/026,175,landsat-5,25.0,48.851135,39.41216402,25.0
landsat,2011-05-03,175/025,175,landsat-5,3.0,50.26402,40.01113935,3.0
landsat,2011-05-02,176/027,176,landsat-7,35.0,47.443070000000006,37.264768775,24.0
landsat,2011-05-02,176/026,176,landsat-7,16.0,48.85825,37.845684094999996,16.0
landsat,2011-05-02,176/025,176,landsat-7,5.0,50.27421,38.436159415000006,5.0
landsat,2011-05-01,177/025,177,landsat-5,15.0,50.258345,36.838734465,15.0
landsat,2011-04-30,170/028,170,landsat-5,68.0,46.009225,46.024603405,68.0
landsat,2011-04-29,171/025,171,landsat-7,2.0,50.271495,46.206854355000004,2.0
landsat,2011-04-28,172/028,172,landsat-5,5.0,46.024715,42.904563495000005,5.0
landsat,2011-04-28,172/027,172,landsat-5,13.0,47.441680000000005,43.44026377,13.0
landsat,2011-04-28,172/026,172,landsat-5,47.0,48.85591,44.01060408,47.0
landsat,2011-04-28,172/025,172,landsat-5,76.0,50.276495,44.610239410000005,76.0
landsat,2011-04-27,173/025,173,landsat-7,10.0,50.271209999999996,43.058739475,10.0
landsat,2011-04-26,174/028,174,landsat-5,3.0,46.014579999999995,39.845288409999995,3.0
landsat,2011-04-26,174/027,174,landsat-5,9.0,47.432005000000004,40.38917867,10.0
landsat,2011-04-26,174/026,174,landsat-5,7.0,48.855615,40.95964396,7.0
landsat,2011-04-26,174/025,174,landsat-5,3.0,50.26765,41.551169275,3.0
landsat,2011-04-25,175/025,175,landsat-7,3.0,50.274465000000006,40.015654355,3.0
landsat,2011-04-24,176/028,176,landsat-5,7.0,46.021385,36.724348500000005,20.0
landsat,2011-04-24,176/027,176,landsat-5,16.0,47.437839999999994,37.257348775,15.0
landsat,2011-04-24,176/026,176,landsat-5,16.0,48.852954999999994,37.82499908,16.0
landsat,2011-04-24,176/025,176,landsat-5,37.0,50.271789999999996,38.427584415,37.0
landsat,2011-04-23,177/025,177,landsat-7,0.0,50.273605,36.879549485,0.0
landsat,2011-04-21,171/028,171,landsat-5,100.0,46.032309999999995,44.484408450000004,100.0
landsat,2011-04-21,171/027,171,landsat-5,76.0,47.43521,45.019588715,76.0
landsat,2011-04-20,172/026,172,landsat-7,64.0,48.859804999999994,44.025159075,64.0
landsat,2011-04-20,172/025,172,landsat-7,20.0,50.272245,44.63818943,20.0
landsat,2011-04-19,173/028,173,landsat-5,22.0,46.01514,41.41538835,22.0
landsat,2011-04-19,173/027,173,landsat-5,1.0,47.43076,41.952158600000004,1.0
landsat,2011-04-19,173/026,173,landsat-5,66.0,48.84124,42.452534105,66.0
landsat,2011-04-19,173/025,173,landsat-5,68.0,50.259055000000004,43.04095444,68.0
landsat,2011-04-18,174/028,174,landsat-7,6.0,46.024955,39.869108409999996,6.0
landsat,2011-04-18,174/027,174,landsat-7,17.0,47.44207,40.430043685,17.0
landsat,2011-04-18,174/026,174,landsat-7,34.0,48.856085,40.99698898,34.0
landsat,2011-04-18,174/025,174,landsat-7,50.0,50.273555,41.577099270000005,50.0
landsat,2011-04-17,175/028,175,landsat-5,38.0,46.01509,38.279423455,56.0
